i_user_id,i_user_name,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,chat_message,match_title
49661807,kingparmie,#FF0000,"","","",,esl_dota2,<3,2018-02-25T11:15:52.383+05:30,36:59:49,133189,232108439,<3,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
99958314,rascalolove,#8A2BE2,"","","",,esl_dota2,LUL,2018-01-24T22:41:10.026+05:30,13:36:11,48971,221813658,ES LUL,RERUN: Team Secret vs. CDEC - Semifinal Game 2 - ESL One New York 2015
,,#8A2BE2,"","","",,esl_dota2,TriHard,2018-02-26T17:33:01.771+05:30,19:16:41,69401,232855094,sup TriHard,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,PogChamp,2018-09-17T08:11:14.639+05:30,14:43,883,311210319,saved PogChamp,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
81687814,swordmaster100,#DAA520,premium,Prime Gaming,1,,esl_dota2,:(,2018-02-24T10:47:35.005+05:30,12:31:32,45092,232108439,facebook blocked at work :( so esl website also not work,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
100474299,perhapss181,#00FF7F,"","","",,esl_dota2,SeemsGood,2018-01-23T04:38:05.997+05:30,33:36:03,120963,220970949,"2.6 k viewers on FB. Dead game, Dead tourney SeemsGood",RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
55997662,leongj680,,premium,Prime Gaming,1,,esl_dota2,Kappa,2018-04-10T15:02:53.153+05:30,5:11:53,18713,248733912,jebait by own teammate Kappa,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
,,,premium,Prime Gaming,1,,esl_dota2,BrokeBack,2018-09-18T10:33:08.041+05:30,2:35:30,9330,311589433,BrokeBack,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
390384,danog,#008000,premium,Prime Gaming,1,,esl_dota2,LUL,2018-07-22T03:58:28.248+05:30,1:46:19,6379,287651696,LUL,LIVE: #ESLAUNZ Championship 2018 Season 2 - Open Qualifier #1 | pro.eslgaming.com/anz
45742354,aebondeius,#FFFFFF,premium,Prime Gaming,1,,esl_dota2,LUL,2018-05-26T07:35:28.912+05:30,40:50:10,147010,264980287,MercyWing1 LUL MercyWing2 that's how the biscuit crumbles MercyWing1 LUL MercyWing2,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
48430256,gnajy,#FF0000,"","","",,esl_dota2,EleGiggle,2018-02-24T11:09:34.953+05:30,12:53:32,46412,232108439,RE RUN FOR WHAT EleGiggle,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
178946045,veiiplays,#00FF7F,"","","",,esl_dota2,TriHard,2018-04-17T12:11:40.826+05:30,2:43:51,9831,251323997,TriHard 7 SPLICKO TIME,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
178946045,veiiplays,#00FF7F,"","","",,esl_dota2,TriHard,2018-04-17T11:36:44.527+05:30,2:08:54,7734,251323997,SPAG TriHard can't outrun em,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
46871874,indigosc,,premium,Prime Gaming,1,,esl_dota2,SoBayed,2018-02-24T06:34:49.817+05:30,8:18:47,29927,232108439,Dota 2 Major SoBayed 715 viewers SoBayed Ded game SoBayed,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
197433253,jabroni9876,,"","","",,esl_dota2,LUL,2018-09-11T11:49:35.076+05:30,3:54:06,14046,308662231,LUL,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
37180606,explosiv_fury,#FF69B4,"","","",,esl_dota2,LUL,2018-06-17T01:07:09.553+05:30,1:13:45,4425,274116024,fuckin nick pickin wk tho LUL,LIVE: ESL AU&NZ Championship Season 1 Finals - Day 3 - Live from Supanova Sydney
55948834,gufigus,#2E8B57,"","","",,esl_dota2,LUL,2018-08-20T09:53:51.024+05:30,1:51:54,6714,299604674,NOOB KUNKARR LUL,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
45742354,aebondeius,#FFFFFF,premium,Prime Gaming,1,,esl_dota2,cirThink,2018-02-25T20:09:41.035+05:30,45:53:38,165218,232108439,cirThink,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
101357975,witchpoe,,"","","",,esl_dota2,PogChamp,2018-02-20T09:35:17.565+05:30,23:23:04,84184,230615480,old ppd PogChamp new ppd LYL,RERUN: Team Secret vs. EG - Game 2 - Grand Final - ESL One Frankfurt 2015
25986286,ohbq,#8A2BE2,"","","",,esl_dota2,LUL,2018-01-23T04:11:57.615+05:30,33:09:54,119394,220970949,no twitch in 2k18 LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
65877604,kyubeen,,"","","",,esl_dota2,PogChamp,2018-03-20T10:19:54.314+05:30,46:53,2813,240772728,SEA dota PEENOISE LUL PogChamp,LIVE: ESL AU&NZ Championship - Open Cup #3
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,godotKouro,2018-09-17T09:30:58.393+05:30,1:34:27,5667,311210319,godotKouro,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
32178518,sas158,#8A2BE2,"","","",,esl_dota2,Kappa,2018-07-22T02:38:16.147+05:30,26:07,1567,287651696,being inovative Kappa,LIVE: #ESLAUNZ Championship 2018 Season 2 - Open Qualifier #1 | pro.eslgaming.com/anz
106765305,microzak,,"","","",,esl_dota2,<3,2018-02-25T22:25:17.819+05:30,8:58,538,232855094,just came back from Katowice and gonna watch this for sure before sleep <3,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
134344195,wingsshadow,,"","","",,esl_dota2,MingLee,2018-04-17T11:45:56.130+05:30,2:18:06,8286,251323997,Raise your MingLee,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
,,,premium,Prime Gaming,1,,esl_dota2,Kappa,2018-09-24T09:14:04.018+05:30,1:18:39,4719,314094192,Kappa,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
235481680,routeredrum,,"","","",,esl_dota2,kvyzeePalm,2018-08-20T10:01:41.515+05:30,1:59:44,7184,299604674,Crystal Maiden imba hero - not countred kvyzeeHi kvyzeePalm,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
45742354,aebondeius,#FFFFFF,premium,Prime Gaming,1,,esl_dota2,MercyWing2,2018-05-26T07:35:28.912+05:30,40:50:10,147010,264980287,MercyWing1 LUL MercyWing2 that's how the biscuit crumbles MercyWing1 LUL MercyWing2,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
85829915,illigmar,#FF0000,"","","",,esl_dota2,:),2018-02-24T10:32:11.159+05:30,12:16:08,44168,232108439,:),RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
82227890,butchtiki,#FF0000,"","","",,esl_dota2,LUL,2018-02-24T07:49:40.606+05:30,9:33:37,34417,232108439,I hope it goes 50/50 LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
79786747,eimeremil,#0000FF,"","","",,esl_dota2,:),2018-02-27T07:48:06.378+05:30,33:31:46,120706,232855094,pro gamers get called noobs ^^ we are all noobs by the way . or do u pllay dota for money :),RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
20830233,tfgdota,#8A2BE2,"","","",,esl_dota2,LUL,2018-02-24T07:33:18.005+05:30,9:17:15,33435,232108439,Imagine if FNatic was able to actually beat Secret in a bo3 LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
171859675,dennisji,#FF0000,"","","",,esl_dota2,LUL,2018-02-22T02:53:49.956+05:30,4:38:01,16681,231434877,LUL,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
66309422,manamono,#00FF7F,"","","",,esl_dota2,EleGiggle,2018-01-23T04:06:12.523+05:30,33:04:09,119049,220970949,HEY ESL HOW DOES THAT ZUCKERBERG MONEY TASTE? EleGiggle,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
178946045,veiiplays,#00FF7F,"","","",,esl_dota2,cmonBruh,2018-04-17T11:42:14.115+05:30,2:14:24,8064,251323997,cmonBruh RaiseYourTridents,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
36754757,darkeys7,,"","","",,esl_dota2,LUL,2018-02-25T21:12:43.403+05:30,46:56:40,169000,232108439,Sufail LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
,,,"","","",,esl_dota2,BibleThump,2018-01-23T14:07:59.321+05:30,43:05:56,155156,220970949,"old,fnatic BibleThump BibleThump",RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,OSFrog,2018-09-03T10:44:27.935+05:30,2:26:45,8805,305305461,OSFrog,RERUN - Preshow - ESL One Genting 2017
30806916,shallys_,#FF69B4,"","","",,esl_dota2,:),2018-04-10T11:52:35.778+05:30,2:01:35,7295,248733912,:),LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
86082678,fikirfakiri,,"","","",,esl_dota2,LUL,2018-05-25T08:41:07.853+05:30,17:55:49,64549,264980287,TotalBiscuit LUL,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
45464131,garadoxus,#8A2BE2,premium,Prime Gaming,1,,esl_dota2,LUL,2018-01-23T06:18:53.742+05:30,35:16:50,127010,220970949,Facebook stream LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
107206783,coryeveryhouse,#00FF7F,"","","",,esl_dota2,LUL,2018-01-25T03:25:31.473+05:30,18:20:32,66032,221813658,ES LUL,RERUN: Team Secret vs. CDEC - Semifinal Game 2 - ESL One New York 2015
162096770,dududuru,,"","","",,esl_dota2,Kappa,2018-02-24T09:17:26.610+05:30,11:01:23,39683,232108439,yes Kappa,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
73369060,billyfullbuster,#B22222,"","","",,esl_dota2,ANELE,2018-02-22T02:28:59.681+05:30,4:13:10,15190,231434877,ANELE ANELE ANELE,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
103734997,lewapudge2001,#00FF7F,"","","",,esl_dota2,FrankerZ,2018-09-11T12:19:45.762+05:30,4:24:16,15856,308662231,FrankerZ DansGame,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
143893953,obivan_kenobi4,#8A2BE2,"","","",,esl_dota2,Kreygasm,2018-05-26T12:56:22.032+05:30,46:11:03,166263,264980287,Kreygasm,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
173629221,izumisagiri55,,"","","",,esl_dota2,OhMyDog,2018-01-23T04:37:18.848+05:30,33:35:16,120916,220970949,OhMyDog,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
32967678,gogogadgetlol,#0000FF,"","","",,esl_dota2,HeyGuys,2018-07-22T03:17:08.953+05:30,1:05:00,3900,287651696,HeyGuys,LIVE: #ESLAUNZ Championship 2018 Season 2 - Open Qualifier #1 | pro.eslgaming.com/anz
24859950,sebbie,#1E90FF,partner,Verified,1,,esl_dota2,:/,2018-09-18T10:35:15.882+05:30,2:37:38,9458,311589433,Cept i'm chinese :/,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
139551548,steptherapy,#FF0000,"","","",,esl_dota2,TriHard,2018-04-10T14:57:55.605+05:30,5:06:55,18415,248733912,Can i get a TriHard 7 in chat?,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
390384,danog,#008000,premium,Prime Gaming,1,,esl_dota2,LUL,2018-04-10T15:03:15.741+05:30,5:12:15,18735,248733912,@nubschoolbuslol youre overestimating NA LUL,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
,,,premium,Prime Gaming,1,,esl_dota2,LUL,2018-02-24T08:19:07.673+05:30,10:03:04,36184,232108439,midmonk LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
88673365,realej,,"","","",,esl_dota2,:),2018-08-05T07:25:53.364+05:30,5:23:39,19419,293255193,:),ESL AU&NZ Championship - Open Cup #3
100451337,mr_nobodyuchiha,,"","","",,esl_dota2,LUL,2018-01-23T04:37:24.061+05:30,33:35:21,120921,220970949,RERUN LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
39661077,boo__boo,#18B46B,"","","",,esl_dota2,:),2018-09-24T08:55:08.618+05:30,59:43,3583,314094192,:),LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
57159723,andros_dota,#008000,"","","",,esl_dota2,BibleThump,2018-04-10T14:50:40.669+05:30,4:59:40,17980,248733912,BibleThump,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
60672287,roshuran,,"","","",,esl_dota2,PogChamp,2018-03-06T09:39:34.232+05:30,1:14:52,4492,235769792,PogChamp MQ GACS PRIDE PogChamp,ESL AU&NZ Championship - Open Cup #1
88062648,kontrapungt,,"","","",,esl_dota2,LUL,2018-02-20T09:32:33.794+05:30,23:20:20,84020,230615480,CS LUL,RERUN: Team Secret vs. EG - Game 2 - Grand Final - ESL One Frankfurt 2015
120149813,hugh_mungus17,,"","","",,esl_dota2,DansGame,2018-01-23T03:56:41.405+05:30,32:54:38,118478,220970949,Facebook DansGame,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
46132642,bravo_johnny_,,"","","",,esl_dota2,Kappa,2018-02-24T10:14:56.005+05:30,11:58:53,43133,232108439,Kappa,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
98732983,agoammo,#00FF7F,"","","",,esl_dota2,LUL,2018-05-26T01:23:39.092+05:30,34:38:20,124700,264980287,LUL,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
124396616,vainmare,,"","","",,esl_dota2,DansGame,2018-02-24T03:35:34.195+05:30,5:19:31,19171,232108439,DansGame BALD DansGame,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
161943166,trauma_of_blunt,#19B352,premium,Prime Gaming,1,,esl_dota2,LUL,2018-08-05T05:20:43.423+05:30,3:18:29,11909,293255193,qualifiers allowed on twitch LUL,ESL AU&NZ Championship - Open Cup #3
69482304,angercurse,#5F9EA0,"","","",,esl_dota2,BabyRage,2018-02-27T00:18:53.978+05:30,26:02:34,93754,232855094,and im on phone so no adblock BabyRage,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
152080255,warpatato,,"","","",,esl_dota2,Kappa,2018-02-24T07:41:37.603+05:30,9:25:34,33934,232108439,@Exiled_hamster Facebook gave them a shit ton of money no Kappa,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
390384,danog,#008000,premium,Prime Gaming,1,,esl_dota2,Kappa,2018-04-10T14:54:40.144+05:30,5:03:40,18220,248733912,@entropy_11 any pub lead by me Kappa,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
127950606,hellokirsty,#FF69B4,premium,Prime Gaming,1,,esl_dota2,:),2018-06-17T00:06:43.697+05:30,13:19,799,274116024,Picked up by Athletico a few weeks ago but officially announced this week :),LIVE: ESL AU&NZ Championship Season 1 Finals - Day 3 - Live from Supanova Sydney
,,,premium,Prime Gaming,1,,esl_dota2,LUL,2018-01-23T03:56:19.487+05:30,32:54:16,118456,220970949,ESL on facebook omega LUL trying to pull an mlg tv,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
86399100,mintdota2,#FF69B4,"","","",,esl_dota2,PartyHat,2018-07-22T05:44:22.173+05:30,3:32:13,12733,287651696,PartyHat PartyHat,LIVE: #ESLAUNZ Championship 2018 Season 2 - Open Qualifier #1 | pro.eslgaming.com/anz
143524733,okeeejj,,"","","",,esl_dota2,PowerUpL,2018-02-24T23:56:09.828+05:30,25:40:07,92407,232108439,PowerUpL DarkMode PowerUpR,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
25686203,mbappegoatcheese,#9ACD32,"","","",,esl_dota2,LUL,2018-02-24T08:57:28.100+05:30,10:41:25,38485,232108439,meme hammered LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
70640207,crackofdawn,#FF69B4,"","","",,esl_dota2,PogChamp,2018-02-25T09:12:42.317+05:30,34:56:39,125799,232108439,PogChamp,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
80753058,6weetbix,,"","","",,esl_dota2,4Head,2018-04-10T11:55:29.141+05:30,2:04:29,7469,248733912,professional drafter randoming 4Head 4Head,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
112060171,browneggz,,"","","",,esl_dota2,FailFish,2018-02-20T11:08:21.924+05:30,24:56:09,89769,230615480,only RU on twitch FailFish,RERUN: Team Secret vs. EG - Game 2 - Grand Final - ESL One Frankfurt 2015
177421830,mantapmania,,"","","",,esl_dota2,WutFace,2018-01-23T03:54:14.647+05:30,32:52:11,118331,220970949,SECRET VS PLANEDOG WutFace,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
97131903,xannie_19,,"","","",,esl_dota2,SoBayed,2018-02-24T08:18:30.604+05:30,10:02:27,36147,232108439,@Account0099 fans in general SoBayed,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
198107151,sy10912,,"","","",,esl_dota2,BabyRage,2018-02-25T03:28:36.457+05:30,29:12:33,105153,232108439,BabyRage,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
145942054,lond2,,"","","",,esl_dota2,LUL,2018-04-10T11:55:40.817+05:30,2:04:41,7481,248733912,Roger core LUL,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
173894434,rzrxrxavier,#1E90FF,"","","",,esl_dota2,bleedPurple,2018-02-24T11:19:20.325+05:30,13:03:17,46997,232108439,bleedPurple bleedPurple bleedPurple,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
144642057,thelastdx,,"","","",,esl_dota2,PogChamp,2018-07-22T02:25:22.194+05:30,13:13,793,287651696,calvin spectre PogChamp,LIVE: #ESLAUNZ Championship 2018 Season 2 - Open Qualifier #1 | pro.eslgaming.com/anz
30410723,tetanka,,"","","",,esl_dota2,:(,2018-02-26T06:05:20.186+05:30,7:49:00,28140,232855094,ughhhh :(,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
100474299,perhapss181,#00FF7F,"","","",,esl_dota2,SwiftRage,2018-01-23T04:34:53.294+05:30,33:32:50,120770,220970949,WE NEED THOSE EMOTES SwiftRage,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
43155960,cunningkanga,#FF4500,"","","",,esl_dota2,godotKouro,2018-09-18T08:57:05.540+05:30,59:27,3567,311589433,godotKouro,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
72684250,god_of_ebil,#1E90FF,"","","",,esl_dota2,godotCalvin,2018-09-18T10:17:27.130+05:30,2:19:49,8389,311589433,godotCalvin godotCalvin godotCalvin godotCalvin,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
74820105,retroguyz,,"","","",,esl_dota2,:D,2018-02-22T09:40:02.006+05:30,11:24:13,41053,231434877,Only 329 views :D,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
101885469,ciobykpk1,#0000FF,"","","",,esl_dota2,PogChamp,2018-01-23T04:18:21.108+05:30,33:16:18,119778,220970949,RAP GOD PogChamp,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
62785482,shzzam7,,"","","",,esl_dota2,L,2018-01-23T04:10:27.153+05:30,33:08:24,119304,220970949,It’s secret LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,Jebaited,2018-09-18T10:51:09.687+05:30,2:53:31,10411,311589433,Jebaited,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
,,#00FF7F,"","","",,esl_dota2,PogChamp,2018-02-20T06:46:21.841+05:30,20:34:09,74049,230615480,"ah, back when teams were decent PogChamp",RERUN: Team Secret vs. EG - Game 2 - Grand Final - ESL One Frankfurt 2015
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,PogChamp,2018-08-20T09:56:35.560+05:30,1:54:38,6878,299604674,PogChamp,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
45506758,lorino,#00FF7F,"","","",,esl_dota2,KappaPride,2018-02-23T09:36:57.946+05:30,35:21:09,127269,231434877,KappaPride,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
50930793,hellodale,,premium,Prime Gaming,1,,esl_dota2,WutFace,2018-02-24T23:52:38.473+05:30,25:36:35,92195,232108439,ads WutFace,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
82227890,butchtiki,#FF0000,"","","",,esl_dota2,PogChamp,2018-02-24T07:57:09.430+05:30,9:41:06,34866,232108439,I want sea win PogChamp,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
