i_user_id,i_user_name,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,chat_message,match_title
42105708,allisontv_,#FF0000,"","","",,esl_dota2,Kreygasm,2018-04-10T10:41:40.564+05:30,50:40,3040,248733912,this bane Kreygasm,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
135798611,pierreleanbigfloppa,,premium,Prime Gaming,1,,esl_dota2,roflanKoi,2018-02-24T10:32:34.564+05:30,12:16:31,44191,232108439,envy roflanKoi envy roflanKoi envy roflanKoi <3,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
49019257,ningy,,"","","",,esl_dota2,godotCalvin,2018-09-11T11:29:49.862+05:30,3:34:21,12861,308662231,wtf godotCalvin,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
15883582,itshimm,#2E8B57,"","","",,esl_dota2,Squid3,2018-02-25T08:26:10.559+05:30,34:10:07,123007,232108439,Squid1 Squid2 Squid3 Squid4,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
139551548,steptherapy,#FF0000,"","","",,esl_dota2,PogChamp,2018-09-03T10:38:45.336+05:30,2:21:02,8462,305305461,n-god manta dodge? PogChamp,RERUN - Preshow - ESL One Genting 2017
42558618,hypophrenia2,#0000FF,"","","",,esl_dota2,cmonBruh,2018-02-24T06:23:48.612+05:30,8:07:45,29265,232108439,cmonBruh,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
100083600,f_fff_f,,"","","",,esl_dota2,KomodoHype,2018-09-11T11:48:59.819+05:30,3:53:31,14011,308662231,KomodoHype KomodoHype,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
139551548,steptherapy,#FF0000,"","","",,esl_dota2,Kreygasm,2018-07-22T03:23:18.639+05:30,1:11:09,4269,287651696,competitve gorg Kreygasm,LIVE: #ESLAUNZ Championship 2018 Season 2 - Open Qualifier #1 | pro.eslgaming.com/anz
59769154,lelelesdx,#FF0000,"","","",,esl_dota2,TriHard,2018-02-27T09:03:11.282+05:30,34:46:51,125211,232855094,TriHard and Kappa ?,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
,,,premium,Prime Gaming,1,,esl_dota2,<3,2018-09-24T08:35:21.980+05:30,39:57,2397,314094192,LY hmu <3,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
45742354,aebondeius,#FFFFFF,premium,Prime Gaming,1,,esl_dota2,MercyWing1,2018-05-25T08:45:35.596+05:30,18:00:16,64816,264980287,MercyWing1 LUL MercyWing2,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
66614916,tomostsss,,"","","",,esl_dota2,Kreygasm,2018-02-22T09:46:30.896+05:30,11:30:42,41442,231434877,matumbald Kreygasm,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
59769154,lelelesdx,#FF0000,"","","",,esl_dota2,Kappa,2018-02-27T09:03:11.282+05:30,34:46:51,125211,232855094,TriHard and Kappa ?,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
51263570,syndreas,,"","","",,esl_dota2,BrokeBack,2018-02-26T11:14:20.601+05:30,12:58:00,46680,232855094,"gotta love it how live is in facebook, but reruns in Twitch BrokeBack",RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
102846388,denjinhal,#45B319,"","","",,esl_dota2,PogChamp,2018-02-24T07:31:26.517+05:30,9:15:23,33323,232108439,game 3 hype PogChamp,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
30216533,buzirat,#FF0000,"","","",,esl_dota2,LUL,2018-05-26T13:14:20.776+05:30,46:29:01,167341,264980287,vp 8322 dpv points LUL,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
47648470,m3shob,#1E90FF,"","","",,esl_dota2,PogChamp,2018-03-20T12:03:36.579+05:30,2:30:35,9035,240772728,tobiwan playin next bois PogChamp,LIVE: ESL AU&NZ Championship - Open Cup #3
127950606,hellokirsty,#FF69B4,premium,Prime Gaming,1,,esl_dota2,:P,2018-09-03T10:27:44.330+05:30,2:10:01,7801,305305461,thanks @Kourosive i was just being lazy :P hahah,RERUN - Preshow - ESL One Genting 2017
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,DansGame,2018-08-20T09:57:30.889+05:30,1:55:34,6934,299604674,not even max aura DansGame,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
25790033,sonorous_11,#00FF7F,"","","",,esl_dota2,OSFrog,2018-08-05T06:50:01.174+05:30,4:47:47,17267,293255193,6 sec assassinates OSFrog,ESL AU&NZ Championship - Open Cup #3
70640207,crackofdawn,#FF69B4,"","","",,esl_dota2,LUL,2018-02-24T10:28:29.981+05:30,12:12:27,43947,232108439,EE LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,WutFace,2018-09-18T10:45:50.781+05:30,2:48:12,10092,311589433,did the fps just drop? WutFace,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
161618112,gaben_undercover,,"","","",,esl_dota2,EleGiggle,2018-01-23T05:06:55.626+05:30,34:04:52,122692,220970949,EleGiggle,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
82227890,butchtiki,#FF0000,"","","",,esl_dota2,HeyGuys,2018-02-23T12:06:50.535+05:30,37:51:01,136261,231434877,HeyGuys,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
167977751,pantimage,,"","","",,esl_dota2,:),2018-02-24T03:36:06.800+05:30,5:20:04,19204,232108439,no hair :),RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
38207225,cassandrabrain,#7C5077,turbo,Turbo,1,,esl_dota2,TheThing,2018-02-25T08:25:15.448+05:30,34:09:12,122952,232108439,TheThing,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
139551548,steptherapy,#FF0000,"","","",,esl_dota2,BlessRNG,2018-06-17T01:20:50.962+05:30,1:27:27,5247,274116024,BlessRNG,LIVE: ESL AU&NZ Championship Season 1 Finals - Day 3 - Live from Supanova Sydney
40673927,punter75,#DAA520,premium,Prime Gaming,1,,esl_dota2,SoBayed,2018-09-03T13:03:43.234+05:30,4:46:00,17160,305305461,rodgerdodger??? SoBayed,RERUN - Preshow - ESL One Genting 2017
100474299,perhapss181,#00FF7F,"","","",,esl_dota2,PogChamp,2018-01-23T04:21:56.759+05:30,33:19:53,119993,220970949,UPDATED NEWS. EMPIRE REPLACE PLANET DOG PogChamp,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
52562783,lohei91,#0000FF,"","","",,esl_dota2,Jebaited,2018-02-22T12:00:44.245+05:30,13:44:55,49495,231434877,Jebaited,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
119243287,tradition999,#D30FFF,"","","",,esl_dota2,godotCalvin,2018-09-18T10:28:01.028+05:30,2:30:23,9023,311589433,godotCalvin godotCalvin godotCalvin godotCalvin,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,4Head,2018-09-18T10:41:09.991+05:30,2:43:32,9812,311589433,4Head,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
160096723,trihard_from_kentucky,,"","","",,esl_dota2,DarkMode,2018-02-24T02:35:43.014+05:30,4:19:40,15580,232108439,DarkMode,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
25746152,vasonthespot,#FF7F50,"","","",,esl_dota2,vasontW,2018-09-18T10:19:37.950+05:30,2:22:00,8520,311589433,thats not a nice thing to say vasontW,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
32900418,crovdoto,#B22222,"","","",,esl_dota2,:),2018-05-26T10:15:43.869+05:30,43:30:25,156625,264980287,wow ad break in reruns :),RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,SeemsGood,2018-09-18T08:49:11.027+05:30,51:33,3093,311589433,ench + treant SeemsGood,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,:),2018-08-20T09:33:39.654+05:30,1:31:42,5502,299604674,that's where I know snow from :),LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
47576414,squiddums,#5F9EA0,"","","",,esl_dota2,godotCalvin,2018-09-18T08:20:32.265+05:30,22:54,1374,311589433,godotCalvin godotCalvin godotCalvin godotCalvin godotCalvin godotCalvin godotCalvin,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
134344195,wingsshadow,,"","","",,esl_dota2,MingLee,2018-04-17T12:03:13.499+05:30,2:35:23,9323,251323997,raise your MingLee,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
180635387,girooza,,"","","",,esl_dota2,TwitchUnity,2018-02-25T01:21:07.273+05:30,27:05:04,97504,232108439,TwitchUnity,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
186065876,zhinmalik,#222AB4,"","","",,esl_dota2,DansGame,2018-02-24T07:51:02.744+05:30,9:34:59,34499,232108439,DansGame ?,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
57159723,andros_dota,#008000,"","","",,esl_dota2,EleGiggle,2018-08-05T06:21:13.782+05:30,4:18:59,15539,293255193,EleGiggle,ESL AU&NZ Championship - Open Cup #3
37908495,stalemilk94,#FF0000,"","","",,esl_dota2,NotLikeThis,2018-02-22T10:37:38.951+05:30,12:21:50,44510,231434877,ads in the middle of video NotLikeThis,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
146740621,lob0tomized,,"","","",,esl_dota2,LUL,2018-05-25T11:53:48.398+05:30,21:08:29,76109,264980287,mods LUL,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
178946045,veiiplays,#00FF7F,"","","",,esl_dota2,TriHard,2018-04-17T10:41:19.348+05:30,1:13:29,4409,251323997,#RaiseYourTridents TriHard,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
39604336,nickersrulz,#8A2BE2,"","","",,esl_dota2,DansGame,2018-03-06T09:38:13.508+05:30,1:13:31,4411,235769792,lol formal team kek DansGame,ESL AU&NZ Championship - Open Cup #1
24348239,bagleymaglev,#1E90FF,bits_leader,Bits Leader 1,1,,esl_dota2,SeemsGood,2018-08-05T04:30:29.456+05:30,2:28:15,8895,293255193,cant post the link to the teams SeemsGood,ESL AU&NZ Championship - Open Cup #3
32178518,sas158,#8A2BE2,"","","",,esl_dota2,TriHard,2018-09-24T08:28:29.525+05:30,33:04,1984,314094192,did he say TriHard,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
,,#FF0000,"","","",,esl_dota2,PunOko,2018-02-24T01:15:45.369+05:30,2:59:42,10782,232108439,weebs IN PunOko,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
32178518,sas158,#8A2BE2,"","","",,esl_dota2,LUL,2018-09-24T09:06:14.005+05:30,1:10:49,4249,314094192,im 12 btw LUL,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
63894626,zachy1,,"","","",,esl_dota2,BCWarrior,2018-02-25T04:42:50.905+05:30,30:26:48,109608,232108439,BCWarrior,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
140309366,salvation_141,#8A2BE2,"","","",,esl_dota2,NotLikeThis,2018-09-11T11:07:22.397+05:30,3:11:53,11513,308662231,NotLikeThis,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
28213499,mauriomanasye,,"","","",,esl_dota2,LUL,2018-02-24T08:04:11.840+05:30,9:48:09,35289,232108439,Yo this is the funny part LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
21289055,rootbritney,#2B97A1,"","","",,esl_dota2,LUL,2018-01-24T11:34:14.917+05:30,2:29:16,8956,221813658,EE farm LUL,RERUN: Team Secret vs. CDEC - Semifinal Game 2 - ESL One New York 2015
101738852,akatzuki39,,"","","",,esl_dota2,PogChamp,2018-01-23T16:11:42.408+05:30,45:09:39,162579,220970949,PogChamp PogChamp PogChamp,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
37141370,thefogofwar,,"","","",,esl_dota2,SoBayed,2018-05-25T20:14:27.602+05:30,29:29:08,106148,264980287,no esl is only live on facebook SoBayed,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,LUL,2018-09-17T09:31:27.491+05:30,1:34:56,5696,311210319,LUL,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
159393515,twelveth,#FF0000,"","","",,esl_dota2,LUL,2018-01-23T03:52:39.993+05:30,32:50:37,118237,220970949,CRASH AND DIE ESL LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
35671054,naturalnickotv,#8A2BE2,"","","",,esl_dota2,TTours,2018-03-20T11:37:50.154+05:30,2:04:49,7489,240772728,TTours,LIVE: ESL AU&NZ Championship - Open Cup #3
196850534,zarif323,,"","","",,esl_dota2,:/,2018-02-23T12:47:12.839+05:30,38:31:24,138684,231434877,:/,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
188985657,amnesiac_1,,"","","",,esl_dota2,DansGame,2018-02-25T21:55:42.345+05:30,47:39:39,171579,232108439,"i have ublock, still showed me the first ad DansGame",RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
56966030,eternalllzm,#00FFFB,turbo,Turbo,1,,esl_dota2,LUL,2018-05-25T06:14:24.330+05:30,15:29:05,55745,264980287,LUL,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
36081453,elfishguyaus,#008000,"","","",,esl_dota2,PogChamp,2018-03-06T08:26:39.955+05:30,1:58,118,235769792,PogChamp,ESL AU&NZ Championship - Open Cup #1
,,,premium,Prime Gaming,1,,esl_dota2,cmonBruh,2018-09-24T08:33:51.860+05:30,38:27,2307,314094192,cmonBruh '22' old,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
147175340,jymmyboi,#8A2BE2,turbo,Turbo,1,,esl_dota2,LUL,2018-09-03T12:36:03.029+05:30,4:18:20,15500,305305461,LUL,RERUN - Preshow - ESL One Genting 2017
155921969,rvgdota,#FF0000,"","","",,esl_dota2,LUL,2018-02-24T10:55:34.966+05:30,12:39:32,45572,232108439,LUL ba,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
63345537,ravohtar,#9ACD32,"","","",,esl_dota2,FailFish,2018-02-22T10:18:26.305+05:30,12:02:37,43357,231434877,ads on a replay FailFish,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
183669130,hotnurse69,,"","","",,esl_dota2,cmonBruh,2018-04-17T11:45:42.267+05:30,2:17:52,8272,251323997,cmonBruh,RERUN: OG vs. Liquid - Game 1 - ESL One Frankfurt 2016 - Semifinal
100474299,perhapss181,#00FF7F,"","","",,esl_dota2,4Head,2018-01-23T04:14:20.787+05:30,33:12:17,119537,220970949,Who the fuck still use FB in 2018 4Head,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
65877604,kyubeen,,"","","",,esl_dota2,LUL,2018-03-20T10:34:51.296+05:30,1:01:50,3710,240772728,DONT GOOGLE LNKNS NETWORTH LUL,LIVE: ESL AU&NZ Championship - Open Cup #3
61194854,itsjfx,#DAA520,"","","",,esl_dota2,TriHard,2018-06-17T01:15:24.124+05:30,1:22:00,4920,274116024,TriHard 7,LIVE: ESL AU&NZ Championship Season 1 Finals - Day 3 - Live from Supanova Sydney
24859950,sebbie,#1E90FF,partner,Verified,1,,esl_dota2,<3,2018-09-11T11:57:37.886+05:30,4:02:09,14529,308662231,Let's go bbyyyyyy <3,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
57159723,andros_dota,#008000,"","","",,esl_dota2,BibleThump,2018-09-17T10:02:21.691+05:30,2:05:50,7550,311210319,BibleThump,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
55997662,leongj680,,premium,Prime Gaming,1,,esl_dota2,LUL,2018-04-10T15:03:40.194+05:30,5:12:40,18760,248733912,wtf still holding gg LUL,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
43999229,ajeei,#FF69B4,"","","",,esl_dota2,DansGame,2018-09-03T12:19:11.078+05:30,4:01:28,14488,305305461,NOT SELLOUT DansGame,RERUN - Preshow - ESL One Genting 2017
90868033,nonamegamer04,,"","","",,esl_dota2,:(,2018-05-24T20:14:48.564+05:30,5:29:29,19769,264980287,i also mobile :( :(,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
57159723,andros_dota,#008000,"","","",,esl_dota2,EleGiggle,2018-07-22T06:09:43.220+05:30,3:57:34,14254,287651696,EleGiggle,LIVE: #ESLAUNZ Championship 2018 Season 2 - Open Qualifier #1 | pro.eslgaming.com/anz
101554098,thamaestro556,#FF0000,"","","",,esl_dota2,LUL,2018-02-24T23:48:42.169+05:30,25:32:39,91959,232108439,aussies LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
197937382,quote_me_if_na_sobayed,,"","","",,esl_dota2,LUL,2018-02-25T07:27:29.375+05:30,33:11:26,119486,232108439,EG was losing way before bulba started coaching LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
67346860,9ezzzz,#FA8E00,turbo,Turbo,1,,esl_dota2,LUL,2018-01-25T12:38:09.281+05:30,27:33:10,99190,221813658,ESL LUL,RERUN: Team Secret vs. CDEC - Semifinal Game 2 - ESL One New York 2015
130892784,dalerenkoo,,"","","",,esl_dota2,BibleThump,2018-01-23T03:28:49.302+05:30,32:26:46,116806,220970949,Wings BibleThump,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
,,,"","","",,esl_dota2,WutFace,2018-02-25T03:38:13.656+05:30,29:22:10,105730,232108439,wtf ads WutFace,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
56966030,eternalllzm,#00FFFB,turbo,Turbo,1,,esl_dota2,TPFufun,2018-05-25T08:53:12.968+05:30,18:07:54,65274,264980287,TPFufun,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
58333964,ozymandias17,#8A2BE2,"","","",,esl_dota2,DansGame,2018-02-24T07:57:03.155+05:30,9:41:00,34860,232108439,envy's belly DansGame,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
57977937,alpie_,#5F9EA0,premium,Prime Gaming,1,,esl_dota2,DansGame,2018-02-25T00:12:27.838+05:30,25:56:25,93385,232108439,Following a few simple hax? DansGame,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
147019990,grandepilaf,,"","","",,esl_dota2,NotLikeThis,2018-02-26T00:17:18.390+05:30,2:00:58,7258,232855094,This buffer NotLikeThis NotLikeThis,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
31855745,ekusud,,"","","",,esl_dota2,SeemsGood,2018-06-17T02:55:09.653+05:30,3:01:45,10905,274116024,io SeemsGood,LIVE: ESL AU&NZ Championship Season 1 Finals - Day 3 - Live from Supanova Sydney
43155960,cunningkanga,#FF4500,"","","",,esl_dota2,godotKouro,2018-09-18T08:47:21.859+05:30,49:44,2984,311589433,godotKouro,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
47777868,soulsoniy,,premium,Prime Gaming,1,,esl_dota2,VoHiYo,2018-04-10T10:15:21.432+05:30,24:21,1461,248733912,VoHiYo,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
55997662,leongj680,,premium,Prime Gaming,1,,esl_dota2,PogChamp,2018-04-10T15:02:25.239+05:30,5:11:25,18685,248733912,5man PogChamp,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
22288641,twixn,#8A2BE2,"","","",,esl_dota2,LUL,2018-02-24T10:16:41.488+05:30,12:00:38,43238,232108439,esl fun LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
104453864,just_passing_through__,#8A2BE2,"","","",,esl_dota2,BibleThump,2018-02-25T06:50:13.811+05:30,32:34:11,117251,232108439,stop secrets already dead BibleThump,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
146740621,lob0tomized,,"","","",,esl_dota2,LUL,2018-05-25T12:26:51.018+05:30,21:41:32,78092,264980287,LUL BUYBACK,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,LUL,2018-08-20T10:04:34.663+05:30,2:02:37,7357,299604674,Balla LUL,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
390384,danog,#008000,"moderator,premium","Moderator,Prime Gaming","1,1",,esl_dota2,BibleThump,2018-09-24T09:15:42.352+05:30,1:20:17,4817,314094192,Not wyvern BibleThump,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #9 | esl.gg/anz
,,#8A2BE2,"","","",,esl_dota2,SeriousSloth,2018-02-26T09:40:12.767+05:30,11:23:52,41032,232855094,SeriousSloth,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
140309366,salvation_141,#8A2BE2,"","","",,esl_dota2,Kappa,2018-09-11T10:51:11.980+05:30,2:55:43,10543,308662231,@WaZZaA132 Kappa,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
45894195,daredevilcooks,#000000,moderator,Moderator,1,,esl_dota2,PogChamp,2018-08-20T08:22:57.763+05:30,21:00,1260,299604674,Xem Voker PogChamp,LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
19760410,boc_roygbiv,#008000,premium,Prime Gaming,1,,esl_dota2,Kappa,2018-02-24T08:27:38.966+05:30,10:11:36,36696,232108439,"but guys, bookface is a better platform with more exposure for ESL Kappa",RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
43155960,cunningkanga,#FF4500,"","","",,esl_dota2,godotFJ,2018-09-18T08:50:10.823+05:30,52:33,3153,311589433,godotFJ godotFJ godotFJ godotFJ godotFJ godotFJ godotFJ,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
101513328,r3x__,#A600FF,premium,Prime Gaming,1,,esl_dota2,LUL,2018-05-25T08:50:54.647+05:30,18:05:35,65135,264980287,LUL,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
59769154,lelelesdx,#FF0000,"","","",,esl_dota2,:),2018-02-27T09:01:46.527+05:30,34:45:26,125126,232855094,all smiles :),RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
50041320,vineetdiit,#0000FF,"","","",,esl_dota2,PogChamp,2018-02-24T08:08:26.295+05:30,9:52:23,35543,232108439,injoker PogChamp,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
48275388,cosicosi7,#1E90FF,"","","",,esl_dota2,:),2018-08-20T09:24:42.334+05:30,1:22:45,4965,299604674,u gota practise your brood :),LIVE: Natural 9 vs. Fox Gaming | ESL AU&NZ Championship 2018
57159723,andros_dota,#008000,"","","",,esl_dota2,MingLee,2018-07-22T06:11:25.419+05:30,3:59:16,14356,287651696,MingLee,LIVE: #ESLAUNZ Championship 2018 Season 2 - Open Qualifier #1 | pro.eslgaming.com/anz
127492123,stuff_jbh,,"","","",,esl_dota2,TTours,2018-03-06T09:56:17.323+05:30,1:31:35,5495,235769792,TTours,ESL AU&NZ Championship - Open Cup #1
